ImageID,OriginalURL,SmallURL,Rotation
db3a89f51d9ca646,https://farm7.staticflickr.com/2426/3565779958_d6ea5fee25_o.jpg,https://c7.staticflickr.com/3/2426/3565779958_bf2505d314_z.jpg,0
b4ae0e647ff22502,https://farm3.staticflickr.com/161/380025638_5c57ca91fb_o.jpg,https://c5.staticflickr.com/1/161/380025638_5c57ca91fb_z.jpg,0
6498aea5bff77d4b,https://c4.staticflickr.com/3/2060/2404526869_86c0e0fa19_o.jpg,,0
135c2d66ca782aaf,https://c8.staticflickr.com/4/3302/3472127359_fca7b3385a_o.jpg,https://c8.staticflickr.com/4/3302/3472127359_2d442dac80_z.jpg?zz=1,0
3bc6e1d6676c3dd5,https://farm6.staticflickr.com/3126/3132137782_dcc7ae2c3b_o.jpg,https://c3.staticflickr.com/4/3126/3132137782_c7f8a3d854_z.jpg?zz=1,0
f99aa9172600132a,https://c3.staticflickr.com/4/3847/15233120432_9a70ff9f7c_o.jpg,https://c4.staticflickr.com/4/3847/15233120432_c23f2f1e18_z.jpg,0
69da6affeefc22e2,https://farm3.staticflickr.com/6154/6182507784_b38231d5bf_o.jpg,https://c7.staticflickr.com/7/6154/6182507784_d93fe78ffd_z.jpg,0
200c905e9b48d334,https://farm5.staticflickr.com/3461/3839329878_dda13259f4_o.jpg,https://c4.staticflickr.com/4/3461/3839329878_23dd51b520_z.jpg,0
d40c891797e11677,https://farm8.staticflickr.com/3379/3194945560_ce17c70d30_o.jpg,https://c1.staticflickr.com/4/3379/3194945560_dd27516b5d_z.jpg,0
000026e7ee790996,https://farm7.staticflickr.com/5769/21094803716_da3cea21b8_o.jpg,https://c1.staticflickr.com/6/5769/21094803716_083fb31bd4_z.jpg,0
423cb1fb42c82c86,https://farm7.staticflickr.com/4075/4904603243_24f294e44d_o.jpg,https://c8.staticflickr.com/5/4075/4904603243_0b7cea0fc3_z.jpg,0
b0a8f323c72cf098,https://c1.staticflickr.com/1/307/19088219782_76e0d581ba_o.jpg,https://c6.staticflickr.com/1/307/19088219782_af02aaeefe_z.jpg,0
4d2b6b0c2d86a2ff,https://c8.staticflickr.com/9/8085/8565067544_c6428281b6_o.jpg,https://c6.staticflickr.com/9/8085/8565067544_0319789613_z.jpg,0
6458f4704f775533,https://farm4.staticflickr.com/4110/4966867137_a0697be3ae_o.jpg,https://c7.staticflickr.com/5/4110/4966867137_2f79c4c8d0_z.jpg,0
9231c645ad827ea5,https://farm6.staticflickr.com/9/77819010_47022c511a_o.jpg,https://c5.staticflickr.com/1/9/77819010_47022c511a_z.jpg,0
f228b004d59a4452,https://farm3.staticflickr.com/4152/5062061100_577cf5e0e9_o.jpg,https://c4.staticflickr.com/5/4152/5062061100_8149c06ce8_z.jpg,0
a311bdffb7c32780,https://farm1.staticflickr.com/4002/4451283702_2e3eeb2371_o.jpg,https://c7.staticflickr.com/5/4002/4451283702_8534173e5f_z.jpg,0
89b8f81c893319d0,https://farm1.staticflickr.com/7006/6724792897_8ea66fb3b7_o.jpg,https://c4.staticflickr.com/8/7006/6724792897_4290065e0b_z.jpg,0
f3c92a8b3bfec7c3,https://farm4.staticflickr.com/7289/8742765982_ba62f5fd62_o.jpg,https://c2.staticflickr.com/8/7289/8742765982_bc27617967_z.jpg,0
8a2a574157bd4658,https://c1.staticflickr.com/1/373/19879342672_691ac9f5d5_o.jpg,https://c1.staticflickr.com/1/373/19879342672_8d93fa749d_z.jpg,0
2a45972d598a53d8,https://c1.staticflickr.com/1/97/275479368_825d675a65_o.jpg,https://c7.staticflickr.com/1/97/275479368_825d675a65_z.jpg,0
88ed067d8ea5634c,https://c5.staticflickr.com/5/4053/4409639431_bab16af1a2_o.jpg,https://c2.staticflickr.com/5/4053/4409639431_443a5f62f3_z.jpg,0
4944daac10be6fe6,https://farm7.staticflickr.com/3865/14654383328_2a8ac76ab4_o.jpg,https://c6.staticflickr.com/4/3865/14654383328_db02a7c96e_z.jpg,0
ffe04404f471a3e2,https://farm3.staticflickr.com/3158/2924430289_d79ecc5032_o.jpg,https://c4.staticflickr.com/4/3158/2924430289_f3e46bf7ca_z.jpg,0
e2b3b2326fbaff93,https://farm4.staticflickr.com/8385/8556313228_cfd6657473_o.jpg,https://c1.staticflickr.com/9/8385/8556313228_bfe4be2fe3_z.jpg,0
f2f41e2581ac567a,https://c3.staticflickr.com/4/3926/15262347951_1827e76073_o.jpg,https://c1.staticflickr.com/4/3926/15262347951_b0d0f6e87c_z.jpg,0
2c87ac7c909646a0,https://farm1.staticflickr.com/5110/5786380406_75d4cf5d26_o.jpg,https://c1.staticflickr.com/6/5110/5786380406_d7cfd0af63_z.jpg,0
620b38ebb15d03c3,https://farm4.staticflickr.com/6175/6200848653_51293fc563_o.jpg,https://c5.staticflickr.com/7/6175/6200848653_3dd056295d_z.jpg,0
9058f8b54498d133,https://farm4.staticflickr.com/1333/1040349740_e1e73c6987_o.jpg,https://c3.staticflickr.com/2/1333/1040349740_94544b5508_z.jpg,0
49770a400ec6c9c9,https://c2.staticflickr.com/6/5199/5889074166_5df30808a6_o.jpg,https://c1.staticflickr.com/6/5199/5889074166_255730ff12_z.jpg,0
8a1fe86ea91ab4f4,https://farm5.staticflickr.com/1330/974999557_7af915b784_o.jpg,https://c2.staticflickr.com/2/1330/974999557_99f53043e5_z.jpg,0
a3a6a2b98627de38,https://c1.staticflickr.com/4/3137/2833396709_085364e6ba_o.jpg,https://c1.staticflickr.com/4/3137/2833396709_8779f2cca0_z.jpg,0
0deb08e63344c58e,https://c7.staticflickr.com/6/5470/8986323916_45ef627d9d_o.jpg,https://c3.staticflickr.com/6/5470/8986323916_62b214fac2_z.jpg,0
b2d1e27e8765b54c,https://c5.staticflickr.com/8/7014/13896281326_d7b8b7d472_o.jpg,https://c8.staticflickr.com/8/7014/13896281326_b0e4ca92f3_z.jpg,0
ec054d9da0e26d93,https://farm4.staticflickr.com/2748/4163685880_7530d4a0fd_o.jpg,https://c7.staticflickr.com/3/2748/4163685880_c55f944efb_z.jpg,0
5bf8fc71e7b26ba7,https://farm8.staticflickr.com/4106/5188486631_c1c5b82a35_o.jpg,https://c4.staticflickr.com/5/4106/5188486631_7a05424e40_z.jpg,0
0611459e91fbdc57,https://farm8.staticflickr.com/8021/7236912082_ef055ea86e_o.jpg,https://c8.staticflickr.com/9/8021/7236912082_d1d5cea0cf_z.jpg,0
040e3416220f1f68,https://c1.staticflickr.com/4/3661/3655813624_8c569b4219_o.jpg,https://c6.staticflickr.com/4/3661/3655813624_ae536802d4_z.jpg,0
aa09eac153729dee,https://c7.staticflickr.com/4/3098/2562444041_dab5427bd8_o.jpg,,0
81b18c78c07a73fa,https://c3.staticflickr.com/4/3803/10808514455_693250028e_o.jpg,https://c1.staticflickr.com/4/3803/10808514455_291121ae98_z.jpg,0
9b76e96282038ae5,https://farm6.staticflickr.com/115/256507072_bc299c2a16_o.jpg,https://c5.staticflickr.com/1/115/256507072_bc299c2a16_z.jpg?zz=1,0
1eb02436c8702e7b,https://c4.staticflickr.com/9/8072/8391662247_c24d80bd2e_o.jpg,https://c7.staticflickr.com/9/8072/8391662247_110b4161b3_z.jpg,0
e4438551e81ac5da,https://c3.staticflickr.com/3/2574/4184292995_1ed46b1574_o.jpg,https://c5.staticflickr.com/3/2574/4184292995_5f6e31ec75_z.jpg,0
11d2f252252fe7a6,https://farm7.staticflickr.com/3246/3092695338_40f89f70b1_o.jpg,https://c1.staticflickr.com/4/3246/3092695338_b752671ff4_z.jpg?zz=1,0
a8af78267daf7a2c,https://c5.staticflickr.com/1/397/19844719104_1a70027f95_o.jpg,https://c5.staticflickr.com/1/397/19844719104_81308f3678_z.jpg,0
fe9c33b36a9d7f51,https://farm2.staticflickr.com/8618/15672474453_f6154696d4_o.jpg,https://c8.staticflickr.com/9/8618/15672474453_b706be5499_z.jpg,0
1c260f03bc47ebc4,https://farm5.staticflickr.com/3928/15480006655_37d3916708_o.jpg,https://c8.staticflickr.com/4/3928/15480006655_ae5439bd39_z.jpg,0
7c3cb87929d36760,https://farm1.staticflickr.com/81/246268749_9318ff8319_o.jpg,https://c1.staticflickr.com/1/81/246268749_9318ff8319_z.jpg?zz=1,0
8224c0aa2659c858,https://c1.staticflickr.com/5/4022/4330805560_54064a0ac6_o.jpg,https://c2.staticflickr.com/5/4022/4330805560_4eb672f17e_z.jpg,0
bbdaa044297c56d5,https://farm6.staticflickr.com/8178/8030646241_6bf9f52da5_o.jpg,https://c8.staticflickr.com/9/8178/8030646241_f5f6147d7b_z.jpg,0
af15c0abf3b6a0d8,https://c1.staticflickr.com/9/8773/17971853925_6705d9eae5_o.jpg,https://c5.staticflickr.com/9/8773/17971853925_5bae3b0629_z.jpg,0
4fea184a533da5e6,https://farm7.staticflickr.com/1369/850598250_03b9ac1b26_o.jpg,https://c1.staticflickr.com/2/1369/850598250_ba627fbc30_z.jpg,0
bdd121987d1d20d9,https://c2.staticflickr.com/4/3776/8901605797_3a207d90f9_o.jpg,https://c2.staticflickr.com/4/3776/8901605797_1b647bce26_z.jpg,0
216430a5c140a34b,https://c4.staticflickr.com/8/7173/6702681493_704e30abc9_o.jpg,https://c1.staticflickr.com/8/7173/6702681493_7133605df0_z.jpg,0
b9f19f85d6da6c38,https://c1.staticflickr.com/3/2831/9620446080_abb94f27d2_o.jpg,https://c8.staticflickr.com/3/2831/9620446080_9c34d497e7_z.jpg,0
e402cf9d4dd090d5,https://farm6.staticflickr.com/3009/2741827532_1b7ba12b41_o.jpg,https://c5.staticflickr.com/4/3009/2741827532_c9b3586425_z.jpg,0
97f98d6c01fd9113,https://farm4.staticflickr.com/8381/8678051643_736df29e4c_o.jpg,https://c6.staticflickr.com/9/8381/8678051643_784e0700e5_z.jpg,0
a77b84c3a2448a40,https://farm1.staticflickr.com/3952/15577956677_e41b5acac4_o.jpg,https://c5.staticflickr.com/4/3952/15577956677_974c6f87a1_z.jpg,0
b41451a04a83cece,https://c7.staticflickr.com/6/5597/15490150359_d25e04d330_o.jpg,https://c7.staticflickr.com/6/5597/15490150359_e6968cb911_z.jpg,0
37bc9ea98c048d97,https://farm8.staticflickr.com/3815/19345594535_84b5cf7cae_o.jpg,https://c1.staticflickr.com/4/3815/19345594535_66589434d3_z.jpg,0
5c4ed42f1d71320f,https://c8.staticflickr.com/4/3939/15530760258_744114623f_o.jpg,https://c4.staticflickr.com/4/3939/15530760258_ba003a37b1_z.jpg,0
2368e91f2557f6fc,https://c5.staticflickr.com/6/5581/14849064946_2d67dd1256_o.jpg,https://c1.staticflickr.com/6/5581/14849064946_11e323b77b_z.jpg,0
776cfd70f92f952f,https://c8.staticflickr.com/4/3343/3223302904_413c6ab228_o.jpg,https://c5.staticflickr.com/4/3343/3223302904_d13c3d4601_z.jpg?zz=1,0
a972001a310f16d4,https://farm5.staticflickr.com/7276/7468304588_e92643d4c7_o.jpg,https://c4.staticflickr.com/8/7276/7468304588_b678814b85_z.jpg,0
8f6bcd683147d391,https://farm2.staticflickr.com/2927/14562890662_0a49152f8c_o.jpg,https://c1.staticflickr.com/3/2927/14562890662_64ddaa0a0c_z.jpg,0
ccc25d642b8839ec,https://c5.staticflickr.com/1/49/119843491_15d111b939_o.jpg,https://c7.staticflickr.com/1/49/119843491_15d111b939_z.jpg?zz=1,0
c4e179c1a2aa1672,https://farm3.staticflickr.com/8421/7623990924_cf5e88c169_o.jpg,https://c7.staticflickr.com/9/8421/7623990924_29c445221d_z.jpg,0
25f4e6abb719c890,https://farm1.staticflickr.com/3027/2582727479_f58da16269_o.jpg,https://c1.staticflickr.com/4/3027/2582727479_632c3359f3_z.jpg,0
7e1c2a83e4e7ad2b,https://c4.staticflickr.com/4/3691/9317201078_3de9457a46_o.jpg,https://c3.staticflickr.com/4/3691/9317201078_16ee547c65_z.jpg,0
2c805312ff68b73c,https://c5.staticflickr.com/7/6160/6169800807_8c27eaff43_o.jpg,https://c7.staticflickr.com/7/6160/6169800807_08d5a09055_z.jpg,0
6572bb556ef35370,https://farm1.staticflickr.com/7363/13938963410_0ab14263fc_o.jpg,https://c4.staticflickr.com/8/7363/13938963410_b680b2da92_z.jpg,0
b0c31a094d8d138b,https://c4.staticflickr.com/1/12/17704607_45f4be34dd_o.jpg,https://c1.staticflickr.com/1/12/17704607_45f4be34dd_z.jpg?zz=1,0
2a71e8d01712b525,https://farm6.staticflickr.com/3134/2567488980_28d18424b6_o.jpg,https://c3.staticflickr.com/4/3134/2567488980_b2dd3ddfa0_z.jpg?zz=1,0
88121a41be3dfe3c,https://c5.staticflickr.com/9/8360/8330732154_371f6c5998_o.jpg,https://c6.staticflickr.com/9/8360/8330732154_047b89065b_z.jpg,0
33bda38cc13e5cde,https://c7.staticflickr.com/5/4078/4965766219_3c6eb512f9_o.jpg,https://c2.staticflickr.com/5/4078/4965766219_b4c91fa0f3_z.jpg,0
8a9d7da8e50cf3df,https://c8.staticflickr.com/9/8149/7613087934_4367ee87cd_o.jpg,https://c6.staticflickr.com/9/8149/7613087934_a5bde25e6d_z.jpg,0
43e7f13b18d894cc,https://c5.staticflickr.com/6/5099/5465486714_9aaff87e4d_o.jpg,https://c6.staticflickr.com/6/5099/5465486714_1729a2f078_z.jpg,0
896ff511044f8e5a,https://c3.staticflickr.com/9/8248/8665780300_1089df6a22_o.jpg,https://c2.staticflickr.com/9/8248/8665780300_330babe328_z.jpg,0
1bdb856efe548bcd,https://c6.staticflickr.com/4/3340/3346265075_1c298d95a3_o.jpg,,0
7c493e181a30d54e,https://c7.staticflickr.com/6/5144/5609914606_407d92254a_o.jpg,https://c2.staticflickr.com/6/5144/5609914606_472e5e9ef6_z.jpg,0
6cd2a2bfc3a3e4ca,https://c3.staticflickr.com/1/43/84099429_bb1dd07b87_o.jpg,https://c8.staticflickr.com/1/43/84099429_bb1dd07b87_z.jpg,0
4af99e46a1567995,https://farm6.staticflickr.com/8216/8348500510_fcc9910bfe_o.jpg,https://c6.staticflickr.com/9/8216/8348500510_98da3c290e_z.jpg,0
dbdc39e969d18ddb,https://c4.staticflickr.com/1/281/19553905884_b3fc1f6f8d_o.jpg,https://c7.staticflickr.com/1/281/19553905884_0a37af1954_z.jpg,0
fed7008307a9d9ff,https://c8.staticflickr.com/1/59/165389998_671e217968_o.jpg,https://c1.staticflickr.com/1/59/165389998_671e217968_z.jpg,0
d6c76e0d92c6e08a,https://c3.staticflickr.com/6/5472/11193694365_c2b70e57dd_o.jpg,https://c6.staticflickr.com/6/5472/11193694365_b4478b642e_z.jpg,0
17b49e8c450a47e4,https://farm5.staticflickr.com/3395/3510876889_4fb34d1ebc_o.jpg,https://c7.staticflickr.com/4/3395/3510876889_66d469e32f_z.jpg,0
b97d47b031067cca,https://c3.staticflickr.com/4/3721/8791310358_4f9d5b8a5c_o.jpg,https://c6.staticflickr.com/4/3721/8791310358_26d37515a7_z.jpg,0
20bd3399a858da71,https://farm2.staticflickr.com/8520/8540649846_0a907a1868_o.jpg,https://c2.staticflickr.com/9/8520/8540649846_e7b4eb0ed8_z.jpg,0
b696e53c82c92009,https://c2.staticflickr.com/6/5128/5295492996_e71ef6a221_o.jpg,https://c8.staticflickr.com/6/5128/5295492996_4d8dfcacba_z.jpg,0
989070e0d6c15537,https://farm8.staticflickr.com/3479/5763557154_db2914ba57_o.jpg,https://c4.staticflickr.com/4/3479/5763557154_692deabd79_z.jpg,0
0df1fdab2f6bc5b9,https://c2.staticflickr.com/4/3352/4572939585_db01472814_o.jpg,https://c3.staticflickr.com/4/3352/4572939585_066b161e32_z.jpg,0
00dc98ec817376a6,https://farm7.staticflickr.com/7491/15820148742_48f7cb762f_o.jpg,https://c6.staticflickr.com/8/7491/15820148742_184b5afb07_z.jpg,0
6b3789b733016f7a,https://c3.staticflickr.com/6/5083/13554293975_104960ddf0_o.jpg,https://c2.staticflickr.com/6/5083/13554293975_0eb3040b38_z.jpg,0
b9319b5eb1d52084,https://farm5.staticflickr.com/3619/3333850390_3a522851b4_o.jpg,https://c7.staticflickr.com/4/3619/3333850390_f7885c79ac_z.jpg,0
a863b99235da31f7,https://farm8.staticflickr.com/5216/5449906920_49c9199530_o.jpg,https://c3.staticflickr.com/6/5216/5449906920_7d86d8d1ac_z.jpg,0
864e96c1f6ded7e6,https://farm7.staticflickr.com/8439/7823806764_8c2e60d18d_o.jpg,https://c7.staticflickr.com/9/8439/7823806764_978e8c18db_z.jpg,0
308ced763b5f08bb,https://c4.staticflickr.com/1/32/42769111_1552239663_o.jpg,https://c4.staticflickr.com/1/32/42769111_1552239663_z.jpg,0
